id,Ground Truth,OCR Text,CER
2077,"“Ebba!” he cried—“Ebba!” But she appeared wholly insensible to his cries, and remained in the same attitude, with her eyes turned away from him.","“ Ebba!” he cried —* Ebba !” But she appeared wholly insensible to his cries, and remained in the same attitude, with her eyes turned away from him.",0.033783783783783786
2078,“What ails her?” cried the agonised father.,“ What ails her?” cried the agonised father.,0.022727272727272728
2079,“Ebba!,“ Ebba!,0.14285714285714285
2080,"Ebba!” “Call louder,” said Rougemont, with a jeering laugh.","Ebba!” “ Call louder,” said Rougemont, with a jeering laugh.",0.016666666666666666
2081,“Do you not know me?,“Do you not know me?,0.0
2082,do you not hear me?” shrieked Mr.,do you not hear me?” shrieked Mr.,0.0
2083,Still the figure remained immovable.,Still the figure remained immovable.,0.0
2084,"“I told you you should see her,” replied Rougemont, in a taunting tone; “but she is beyond your reach.” “Not so, not so!” cried Thorneycroft.","“T told you you should sce her,” replied Rougemont, in a taunting tone; “but she is beyond your reach.” “ Not so, not so!” cried Thorneycroft.",0.02112676056338028
2085,"“Come to me, Ebba!—come to your father.","‘Come to me, Ebba!—come to your father.",0.02564102564102564
2086,O Heaven!,"Oh, Heaven!",0.18181818181818182
2087,she hears me not!,she hears me not !,0.05555555555555555
2088,she heeds me not!,she heeds me not!,0.0
2089,"Her senses are gone.” “She is fast bound by a spell,” said Rougemont.","Her senses are gone.” “ She is fast bound by a spell,” said Rougemont.",0.014285714285714285
2090,“Take a last look of her.,“Take a last look of her.,0.0
2091,"You will see her no more.” And, stretching out his hand, the curtains slowly descended, and shrouded the figure from view.","You will sce her no more.” And, stretching out his hand, the curtains slowly descended, and shrouded the figure from view.",0.00819672131147541
2092,Thorneycroft groaned aloud.,Thorneycroft groaned aloud.,0.0
2093,“Are you not content?” cried Rougemont.,“ Are you not content?” cried Rougemont.,0.025
2094,"“Will you depart in peace, and swear never to come here more?","“ Will you depart in peace, and swear never to come here more?",0.016129032258064516
2095,"If so, I will liberate you and your companions.” “So far from complying with your request, I swear never to rest till I have rescued my child from you, accursed being!” cried Thorneycroft energetically.","If so, I will liberate you and your companions.” “ So far from complying with your request, I swear never to rest till I have rescued my child from you, accursed being !” cried Thorneycroft, energetically.",0.014634146341463415
2096,"“You have sealed your doom, then,” replied Rougemont.","“ You have sealed your doom, then,” replied Rongemont.",0.037037037037037035
2097,"“But before you are yourself immured, you shall see how Auriol Darcy is circumstanced.","“ But before you are yourself immured, you shall see how Auriol Darcy is circumstanced.",0.011494252873563218
2098,"Bring him along.” And, followed by the attendants, who dragged Mr.","Bring him along.” And, followed by the attendants, who dragged Mr.",0.0
2099,"Thorneycroft after him, he plunged into an opening on the right.","Thorneycroft after him, he plunged into an opening on the right.",0.0
2100,A few steps brought him to the entrance of the cell.,A few steps brought him to the entrance of the cell.,0.0
2101,"Touching the heavy iron door, it instantly swung open, and disclosed Auriol chained to a stone at the farther corner of the narrow chamber.","Touching the heavy iron door, it instantly swung open, and disclosed Auriol chained to a stone at the farther corner of the narrow chamber.",0.0
2102,"Not a word was spoken for some minutes, but the captives regarded each other piteously.","Not a word was spoken for some minutes, but the captives regarded each other piteously.",0.0
2103,"“Oh, Mr.","“Qh, Mr.",0.125
2104,"Thorneycroft,” cried Auriol, at length, “I beseech you forgive me.","Thorneycroft,” cried Auriol, at length, “I beseech you forgive me.",0.0
2105,I have destroyed your daughter.” “You!” exclaimed the iron-merchant in astonishment.,"I have destroyed your daughter.” “ You !” exclaimed the iron-merchant, in astonishment.",0.034482758620689655
2106,"“It is true,” said Rougemont.","“ Tt is true,” said Rougemont.",0.06666666666666667
2107,“I would have saved her if it had been possible!” cried Auriol.,“T would have saved her if it had been possible!” cried Auriol.,0.015873015873015872
2108,“I warned her that to love me would be fatal to her.,“I warned her that to love me would be fatal to her.,0.0
2109,"I told her I was linked to an inexorable destiny, which would involve her in its meshes—but in vain.” “Oh!” ejaculated Thorneycroft.","I told her I was linked to an inexorable destiny, which would involve her in its meshes—but in vain.” “ Oh!” ejaculated Thorneycroft.",0.007518796992481203
2110,"“You see you ought to blame him, not me,” said Rougemont, with a derisive laugh.","“ You see you ought to blame him, not me,” said Rougemont, with a derisive laugh.",0.012345679012345678
2111,"“I would have given my life, my soul, to preserve her, had it been possible!” cried Auriol.","“JT would have given my life, my soul, to preserve her, had it been possible !” cried Auriol.",0.03225806451612903
2112,"“Horrors crowd so thick upon me that my brain reels,” cried Thorneycroft.","“ Horrors crowd so thick upon me that my brain reels,” cried Thorneycroft.",0.013513513513513514
2113,"“Merciless wretch!” he added, to Rougemont, “fiend—whatever you are, complete your work of ruin by my destruction.","‘ Merciless wretch!” he added, to Rougemont, “ fiend—whatever you are, complete your work of ruin by my destruction.",0.02586206896551724
2114,"I have nothing left to tie me to life.” “I would have the miserable live,” said Rougemont, with a diabolical laugh.","I have nothing left to tie me to life.” “J would have the miserable live,” said Rougemont, with a diabolical laugh.",0.008695652173913044
2115,“It is only the happy I seek to destroy.,“ It is only the happy I seek to destroy.,0.024390243902439025
2116,But you have to thank your own obstinacy for your present distress.,But you have to thank your own obstinacy for your present distress.,0.0
2117,Bid a lasting farewell to Auriol.,Bid a lasting farewell to Auriol.,0.0
2118,You will see him no more.” “Hold!” exclaimed Auriol.,You will see him no more.” “ Hold!” exclaimed Auriol.,0.018867924528301886
2119,"“A word before we part.” “Ay, hold!” echoed a loud and imperious voice from the depths of the passage.","‘ A word before we part.” “ Ay, hold!” echoed a loud and imperious voice, from the depths of the passage.",0.0380952380952381
2120,"“Ha!—who speaks?” demanded Rougemont, a shade passing over his countenance.","“ Ha !—who speaks ?” demanded Rougemont, a shade passing over his countenance.",0.038461538461538464
2121,"“I, Gerard Paston!” exclaimed Reeks, stepping forward.","177 “T, Gerard Paston !” exclaimed Reeks, stepping forward.",0.1016949152542373
2122,"The crape was gone from his brow, and in its place was seen the handsome and resolute features of a man of middle life.","The crape was gone from his brow, and in its place was seen the handsome and resolute features of a man of middle life.",0.0
2123,He held a pistol in either hand.,He held a pistol in either hand.,0.0
2124,"“Is it you, Gerard Paston?” cried Auriol, regarding him; “the brother of Clara, my second victim!” “It is,” replied the other.","“Ts it you, Gerard Paston?” cried Auriol, regarding him; “the brother of Clara, my second victim !” “ Tt is,” replied the other.",0.03125
2125,"“Your deliverance is at hand, Auriol.” “And you have dared to penetrate here, Gerard?” cried Rougemont, stamping the ground with rage.","‘ Your deliverance is at hand, Auriol.” “ And you have dared to penetrate here, Gerard?” cried Rougemont, stamping the ground with rage.",0.022058823529411766
2126,"“Recollect, you are bound to me by the same ties as Auriol, and you shall share his fate.” “I am not to be intimidated by threats,” replied Paston, with a scornful laugh.","‘“ Ree collect, you are bound to me by the same ties as Auriol, and you shall share his fate.” “ T am not to be intimidated by threats,” replied Paston, with a scornful laugh.",0.03428571428571429
2127,“You have employed your arts too long.,“ You have employed your arts too long.,0.02564102564102564
2128,"Deliver up Auriol and this gentleman at once, or——” And he levelled the pistols at him.","Deliver up Auriol and this gentleman at once, or——” And he levelled the pistols at him.",0.0
2129,"“Fire!” cried Rougemont, drawing himself up to his towering height.","“ Fire !” cried Rougemont, drawing himself up to his towering height.",0.028985507246376812
2130,"“No earthly bullets can injure me.” “Ve’ll try that!” cried Ginger, coming up at the moment behind Paston.","“ No earthly bullets can injure me.” “ Ve'll try that!” cried Ginger, coming up at the moment behind Paston.",0.027777777777777776
2131,"And he discharged a pistol, with a deliberate aim, at the breast of Rougemont.","And he discharged a pistol, with a deliberate aim, at the breast of Rougemont.",0.0
2132,"The latter remained erect, and apparently uninjured.","The latter remained erect, and apparently uninjured.",0.0
2133,"“You see how ineffectual your weapons are,” said Rougemont, with a derisive laugh.","“You see how ineffectual your weapons are,” said Rougemont, with a derisive laugh.",0.0
2134,"“It must be the devil!” cried Ginger, running off.",178 AURIOL. “ Tt must be the devil !” cried Ginger running off.,0.25
2135,"“I will try mine,” said Paston.","“ T will try mine,” said Paston.",0.0625
2136,"But before he could draw the triggers, the pistols were wrested from his grasp by the two attendants, who had quitted Thorneycroft, and stolen upon him unperceived, and who next pinioned his arms.","But before he could draw the triggers, the pistols were wrested from his grasp by the two attendants, who had quitted Thorneycroft, and stolen upon him unperceived, and who next pinioned his arms.",0.0
2137,"Chapter 4 THE PIT So bewildered was the poor iron-merchant by the strange and terrible events that had befallen him, that, though released by the two masked attendants, who left him, as before related, to seize Gerard Paston, he felt utterly incapable of exertion, and would probably have made no effort to regain his freedom, if his coat had not been vigorously plucked behind, while a low voice urged him to fly.","Iv. THE PIT. So bewildered was the poor iron-merchant by the strange and terrible events that had befallen him, that, though released by the two masked attendants, who left him, as before. related, to seize Gerard Paston, he felt utterly incapable of exertion, and would probably have made no effort to regain his freedom, if his coat had not been vigorously plucked behind, while a low voice urged him to fly.",0.026442307692307692
2138,"Glancing in the direction of the friendly speaker, he could just discern a diminutive object standing within the entrance of a side-passage, and reared up against the wall so as to be out of sight of Rougemont and his attendants.","Glancing in the direction of the friendly speaker, he could just discern a diminutive object standing within the entrance of a side-passage, and reared up against the wall so as to be out of sight of Rougemont and his attendants.",0.0
2139,"It was the monkey—or rather Old Parr—who, continuing to tug violently at his coat, at last succeeded in drawing him backwards into the passage, and then grasping his hand tightly, hurried him along it.","It was the monkey—or rather Old Parr—who, continuing to tug violently at his coat, at last succeeded in drawing him backwards into the passage, and then grasping his bend tightly, hurried him along it.",0.009950248756218905
2140,"The passage was wholly unlighted, but Mr.","The passage was wholly unlighted, but Mr.",0.0
2141,"Thorneycroft could perceive that it was exceedingly circuitous, and winded round like a maze.","Thorneycroft could perceive that it was exceedingly circuitous, and winded round like a maze.",0.0
2142,"“Where are you taking me?” he inquired, attempting to stop.","“ Where are you taking me?” he inquired, attempting to stop.",0.016666666666666666
2143,"“Ask no questions,” rejoined the dwarf, pulling him along.","“ Ask no questions,” rejoined the dwarf, pulling him along.",0.01694915254237288
2144,"“Do you want to be captured, and shut up in a cell for the rest of your life?” “Certainly not,” replied Thorneycroft, accelerating his movements; “I hope there’s no chance of it.” “There’s every chance of it,” rejoined Old Parr.","“Do you want to be captured, and shut up in a cell for the rest of your life?” “ Certainly not,” replied Thorneycroft, accelerating his movements ; “I hope there's no chance of it.” “ There’s every chance of it,” rejoined Old Parr.",0.017316017316017316
2145,"“If you’re taken, you’ll share Auriol’s fate.” “O Lord!","“ If you're taken, you'll share Auriol’s fate.” “Oh, Lord!",0.08620689655172414
2146,"I hope not,” groaned the iron-merchant.","I hope not,” groaned the iron-merchant.",0.0
2147,"“I declare, you frighten me so much that you take away all power of movement.","“T declare, you frighten me so much that you take away all power of movement.",0.012987012987012988
2148,"I shall drop in a minute.” “Come along, I say,” screamed the dwarf.","I shall drop in a minute.” “ Come along, I say,” screamed the dwarf.",0.014705882352941176
2149,"“I hear them close behind us.” And as he spoke, shouts, and the noise of rapidly-approaching footsteps, resounded along the passage.","“I hear them close behind us.” And as he spoke, shouts, and the noise of rapidlyapproaching footsteps, resounded along the passage.",0.007575757575757576
2150,"“I can’t stir another step,” gasped the iron-merchant.","“Tcan’t stir another step,” gasped the iron-merchant.",0.037037037037037035
2151,“I’m completely done.,“ Tm completely done.,0.09523809523809523
2152,"Better yield at once.” “What, without a struggle?” cried the dwarf tauntingly.","Better yield at once.” “ What, without a struggle?” cried the dwarf, tauntingly.",0.025
2153,"“Think of your daughter, and let the thought of her nerve your heart.","“ Think of your daughter, and let the thought of her nerve your heart.",0.014285714285714285
2154,"She is lost for ever, if you don’t get out of this accursed place.” “She is lost for ever as it is,” cried the iron-merchant despairingly.","She is lost for ever, if you don't get out of this accursed place.” “ She is lost for ever as it is,” cried the iron-merchant despairingly.",0.014388489208633094
2155,"“No—she may yet be saved,” rejoined the dwarf.","“ No—she may yet be saved,” rejoined the dwarf.",0.02127659574468085
2156,"“Come on—come on—they are close behind us.” And it was evident, from the increased clamour, that their pursuers were upon them.","“ Come on—come on—they are close behind us.” And it was evident, from the increased clamour, that their pursuers were upon them.",0.0078125
2157,"Roused by the imminence of the danger, and by the hope of rescuing his daughter, Mr.","Roused by the imminence of the danger, and by the hope of rescuing his daughter, Mr.",0.0
2158,"Thorneycroft exerted all his energies, and sprang forward.","Thorneycroft exerted all his energies, and sprang forward.",0.0
2159,"A little farther on, they were stopped by a door.","A little farther on, they were stopped by a door.",0.0
2160,"It was closed; and venting his disappointment in a scream, the dwarf searched for the handle, but could not find it.","It was closed; and venting his disappointment in a scream, the dwarf searched for the handle, but could not find it.",0.0
2161,"“We are entrapped—we shall be caught,” he cried, “and then woe to both of us.","“We are entrapped—we shall be caught,” he cried, “ and then woe to both of us.",0.01282051282051282
2162,Fool that I was to attempt your preservation.,Fool that I was to attempt your preservation.,0.0
2163,Better I had left you to rot in a dungeon than have incurred Rougemont’s displeasure.” The iron-merchant replied by a groan.,Better I had left you to rot in a dungeon than have incurred Rougemont'’s displeasure.” The iron-merchant replied by a groan.,0.008
2164,"“It’s all over with me,” he said.","“It’s all over with me,” he said.",0.0
2165,"“I give it up—I’ll die here!” “No—we are saved,” cried the dwarf, as the light, now flashing strongly upon the door, revealed a small iron button within it,—“saved—saved!” As he spoke, he pressed against the button, which moved a spring, and the door flew open.","“I give it up—Tll die here !” “ No—we are saved,” cried the dwarf, as the light, now flashing strongly upon the door, revealed a small iron button within it,—“ saved—saved !” As he spoke, he pressed against the button, which moved a spring, and the door flew open.",0.022641509433962263
2166,"Just as they passed through it, the two masked attendants came in sight.","Just as they passed through it, the two masked attendants came in sight.",0.0
2167,"The dwarf instantly shut the door, and finding a bolt on the side next him, shot it into the socket.","The dwarf instantly shut the door, and finding a bolt on the side next him, shot it into the socket.",0.0
2168,"Scarcely had he accomplished this, when the pursuers came up, and dashed themselves against the door; but finding it bolted, presently ceased their efforts, and apparently withdrew.","Bearcely had he accomplished this, when the pursuers came up, and dashed themselves against the door; but finding it bolted, presently ceased their efforts, and apparently withdrew.",0.011049723756906077
2169,"“They are gone by some other way to intercept us,” cried Old Parr, who had paused for a moment to listen; “come on, Mr.","“They are gone by some other way to intercept us,” cried Old Parr, who had paused for a moment to listen; “ come on, Mr.",0.008333333333333333
2170,"Thorneycroft.” “I’ll try,” replied the iron-merchant, with a subdued groan, “but I’m completely spent.","Thorneycroft.” “Tl try,” replied the iron-merchant, with a sn‘nued groan, “but I’m completely spent.",0.058823529411764705
2171,"Oh that I ever ventured into this place!” “It’s too late to think of that now; besides, you came here to rescue your daughter,” rejoined Old Parr.","Oh, that I ever ventured into this place !” “« Tt’s too late to think of that now; besides, you came here to rescue your daughter,” rejoined Old Parr.",0.03333333333333333
2172,“Take care and keep near me.,“Take care and keep near me.,0.0
2173,I wonder where this passage leads to?” “Don’t you know?” inquired the iron-merchant.,I wonder where this passage leads to 2” “ Don’t you know 2” inquired the iron-merchant.,0.05747126436781609
2174,"“Not in the least,” returned the dwarf.","“ Not in the least,” returned the dwarf.",0.025
2175,"“This is the first time I’ve been here—and it shall be the last, if I’m allowed any choice in the matter.” “You haven’t told me how you came here at all,” observed Thorneycroft.","“This is the first time I’ve been here—and it shall be the last, if I’m allowed any choice in the matter.” “ You haven't told me how you came here at all,” observed Thorneycroft",0.016853932584269662
2176,"“I hardly know myself,” replied the dwarf; “but I find it more difficult to get out than I did to get in.","“T hardly know myself,” replied the dwarf; “ but I find it more difficult to get out than I did to get in.",0.018867924528301886
2177,How this passage twists about!,How this passage twists about.,0.03333333333333333
2178,"I declare we seem to be returning to the point we started from.” “I think we are turning round ourselves,” cried Thorneycroft, in an agony of fright.","I declare we seem to be returning to the point we started from.” “I think we are turning round ourselves,” cried Thorneycroft, in an agony of fright.",0.0
2179,“My head is going.,‘“ My head is going.,0.1
2180,Oh dear!,Oh dear!,0.0
2181,"oh dear!” “Why, it does seem very strange, I must say,” remarked the dwarf, coming to a halt.","oh dear!” “Why, it does seem very strange, I must say,” remarked the dwarf, coming toa halt.",0.010752688172043012
2182,"“I could almost fancy that the solid stone walls were moving around us.” “They are moving,” cried Thorneycroft, stretching out his hand.","“TI could almost fancy that the solid stone walls were moving around us.” “They are moving,” cried Thorneycroft, stretching out his hand.",0.0072992700729927005
2183,“I feel ’em.,“Tfeel em.,0.25
2184,"Lord have mercy upon us, and deliver us from the power of the Evil One!” “The place seems on fire,” cried the dwarf.","Lord have mercy upon us, and deliver us from the power of the Evil One!” « The place seems on fire,” cried the dwarf.",0.017094017094017096
2185,“A thick smoke fills the passage.,“ A thick smoke fills the passage.,0.029411764705882353
2186,"Don’t you perceive it, Mr.","Don’t you perceive it, Mr.",0.0
2187,"Thorneycroft?” “Don’t I!—to be sure I do,” cried the iron-merchant, coughing and sneezing.","Thorneycroft ?” “Don't I!—to be sure I do,” cried the iron-merchant, coughing and sneezing.",0.02197802197802198
2188,"“I feel as if I were in a room with a smoky chimney, and no window open.","“TI feel as if I were in a room with a smoky chimney, and no window open.",0.0136986301369863
2189,Oh!—oh!,Oh!—oh!,0.0
2190,"—I’m choking!” “Don’t mind it,” cried the dwarf, who seemed quite at his ease."," —I'm choking !” “Don’t mind it,” cried the dwarf, who seemed quite at his ease.",0.0375
2191,"“We shall soon be out of the smoke.” “I can’t stand it,” cried Mr.","‘“ We shall soon be out of the smoke.” “T can’t stand it,” cried Mr.",0.04411764705882353
2192,Thorneycroft; “I shall die.,Thorneycroft ; “I shall die.,0.03571428571428571
2193,"poah—pish—puff!” “Come on, I tell you—you’ll get some fresh air in a minute,” rejoined Old Parr.","poah—pish—puff!” “Come on, I tell you—you'll get some fresh air in a minute,” rejoined Old Parr.",0.010416666666666666
2194,how’s this?,how's this?,0.09090909090909091
2195,No outlet.,No outlet.,0.0
2196,"We’re come to a dead stop.” “Dead stop, indeed!” echoed the iron-merchant.","We're come to a dead stop.” “Dead stop, indeed !” echoed the iron-merchant.",0.02666666666666667
2197,“We’ve come to that long ago.,“ We've come to that long ago.,0.06666666666666667
2198,"But what new difficulty has arisen?” “Merely that the road’s blocked up by a solid wall—that’s all,” replied Old Parr.","But what new difficulty has arisen ?” “Merely that the road’s blocked up by a solid wall— that’s all,” replied Old Parr.",0.016666666666666666
2199,“Blocked up!” exclaimed Thorneycroft.,"“Blocked up !” exclaimed Thorneycroft,",0.05263157894736842
2200,"“Then we’re entombed alive.” “ I am,” said the dwarf, with affected nonchalance.","“Then we're entombed alive.” THE PIT. 183 “ Tam,” said the dwarf, with affected nonchalance.",0.15217391304347827
2201,"“As to you, you’ve the comfort of knowing it’ll soon be over with you.","“ As to you, you've the comfort of knowing it'll soon be over with you.",0.04225352112676056
2202,"But for me, nothing can harm me.” “Don’t be too sure of that,” cried a voice above them.","But for me, nothing can harm me.” “ Don't be too sure of that,” cried a voice above them.",0.02247191011235955
2203,"“Did you speak, Mr.","“ Did you speak, Mr.",0.05
2204,Thorneycroft?” asked the dwarf.,Thorneycroft?” asked the dwarf.,0.0
2205,"“N-o-o—not I,” gasped the iron-merchant.","“N-o-o—not I,” gasped the iron-merchant.",0.0
2206,"“I’m suffocating—help to drag me out.” “Get out if you can,” cried the voice that had just spoken.","“I'm suffocating—help to drag me out.” “Get out if you can,” cried the voice that had just spoken.",0.01020408163265306
2207,"“It’s Rougemont himself,” cried the dwarf in alarm.","“Tt’s Rougemont himself,” cried the dwarf, in alarm.",0.038461538461538464
2208,"“Then there’s no escape.” “None whatever, rascal,” replied the unseen speaker.","“ Then there’s no escape.” “None whatever, rascal,” replied the unseen speaker.",0.012658227848101266
2209,“I want you. I have more work for you to do.” “I won’t leave Mr.,“T want you. Ihave more work for you to do.” “TI won't leave Mr.,0.06153846153846154
2210,"Thorneycroft,” cried the dwarf resolutely.","Thorneycroft,” cried the dwarf, resolutely.",0.023255813953488372
2211,"“I’ve promised to preserve him, and I’ll keep my word.” “Fool!” cried the other.","‘I've promised to preserve him, and I'll keep my word.” “ Fool!” cried the other.",0.04938271604938271
2212,"“You must obey when I command.” And as the words were uttered, a hand was thrust down from above, which, grasping the dwarf by the nape of the neck, drew him upwards.","‘“ You must obey when I command.” And as the words were uttered, a hand was thrust down from above, which, grasping the dwarf by the nape of the neck, drew him upwards.",0.011904761904761904
2213,"“Lay hold of me, Mr.","“Lay hold of me, Mr.",0.0
2214,"Thorneycroft,” screamed Old Parr.","Thorneycroft,” screamed Old Parr.",0.0
2215,"“I’m going up again—lay hold of me—pull me down.” Well-nigh stifled by the thickening and pungent vapour, the poor iron-merchant found compliance impossible.","“I'm going up again—lay hold of me—pull me down.” Well-nigh stifled by the thickening and pungent vapour, the poor iron-merchant found compliance impossible.",0.006369426751592357
2216,"Before he could reach the dwarf, the little fellow was carried off.","Before he could reach the dwarf, the little fellow was 1arried off.",0.014925373134328358
2217,"Left to himself, Mr.","Left to himself, Mr.",0.0
2218,"Thorneycroft staggered along the passage, expecting every moment to drop, until at length a current of fresh air blew in his face, and enabled him to breathe more freely.","Thorneycroft staggered along the passage, expecting every moment to drop, until at length a current of fresh air blew in his face, and enabled him to breathe more freely.",0.0
2219,"Somewhat revived, he went on, but with great deliberation, and it was well he did so, for he suddenly arrived at the brink of a pit about eight feet in depth, into which, if he had approached it incautiously, he must infallibly have stumbled, and in all probability have broken his neck.","Somewhat revived, he went on, but with great deliberation, and it was well he did so, for he suddenly arrived at the brink of a pit about eight feet in depth, into which, if he had approached it incautiously, he must infallibly have stumbled, and in all probability have broken his neck.",0.0
2220,"This pit evidently communicated with a lower range of chambers, as was shown by a brazen lamp burning under an archway.","This pit evidently communicated with a lower range of chambers, as was shown by a brazen lamp burning under an archway.",0.0
2221,"A ladder was planted at one side, and by this Mr.","A ladder was planted at one side, and by this Mr.",0.0
2222,"Thorneycroft descended, but scarcely had he set foot on the ground, than he felt himself rudely grasped by a man who stepped from under the archway.","Thorneycroft descended, but scarcely had he set foot on the ground, . than he felt himself rudely grasped by a man who stepped from under the archway.",0.013333333333333334
2223,"The next moment, however, he was released, while the familiar voice of the Tinker exclaimed— “Vy, bless my ‘art, if it ain’t Mister Thorneycroft.” “Yes, it’s me, certainly, Mr.","The next moment, however, he was released, while the familiar voice of the Tinker exclaimed, “Vy, bless my ‘art, if it ain't Mister Thorneycroft.” “ Yes, it’s me, certainly, Mr.",0.01694915254237288
2224,"Tinker,” replied the iron-merchant.","Tinker,” replied the ironmerchant.",0.02857142857142857
2225,"“Who’s that you’ve got with you?” “Vy, who should it be but the Sandman,” rejoined the other gruffly.","‘ Who's that you've got with you ?” “ Vy, who should it be but the Sandman,” rejoined the other, gruffly.",0.06666666666666667
2226,"“Ve’ve set ourselves free at last, and have made some nice diskiveries into the bargin.” “Yes, ve’ve found it all out,” added the Tinker.","‘“ Ve've set ourselves free at last, and have made some nice diskiveries into the bargin.” “ Yes, ve’ve found it all out,” added the Tinker.",0.02857142857142857
2227,“What have you discovered—what have you found out?” cried the iron-merchant breathlessly.,"“ What have you discovered—what have you found out ?” cried the iron-merchant, breathlessly.",0.03260869565217391
2228,“Have you found my daughter?,‘ Have you found my daughter?,0.06896551724137931
2229,Where is she?,Where is she?,0.0
2230,"Take me to her.” “Not so fast, old gent, not so fast,” rejoined the Tinker.","Take me toe her.” « Not so fast, old gent, not so fast,” rejoined the Tinker.",0.03896103896103896
2231,"“Ve ain’t sure as ‘ow ve’ve found your darter, but ve’ve catched a peep of a nice young ‘ooman.” “Oh!","“Ve ain’t sure as ‘ow ve’ve found your darter, but ve’ve catched a peep of a nice young ’ooman.” “Oh!",0.009900990099009901
2232,"it must be her—no doubt of it,” cried the iron-merchant.","it must be her—no doubt of it,” cried the ironmerchant.",0.017857142857142856
2233,“Where is she?,‘“ Where is she?,0.125
2234,"Take me to her without a moment’s delay.” “But ve can’t get to her, I tell ‘ee,” replied the Tinker.","Take me to her without a moment’s delay.” “ But ve can’t get to her, I tell ’ee,” replied the Tinker.",0.019801980198019802
2235,"“Ve knows the place vere she’s a-shut up,—that’s all.” “Take me to it,” cried Mr.","“Ve knows the place vere she’s a-shut up,—that’s all.” “ Take me to it,” cried Mr.",0.012195121951219513
2236,Thorneycroft eagerly.,"Thorneycroft, eagerly.",0.045454545454545456
2237,"“Vell, if you must go, step this vay, then,” rejoined the Tinker, proceeding towards the archway.","“Vell, if you must go, step this vay, then,” rejoined the Tinker, proceeding towards the archway.",0.0
2238,"“Halloa, Sandy, did you shut the door arter you?” “Not I,” replied the other; “open it.” “Easily said,” rejoined the Tinker, “but not quevite so easily done.","“ Halloa, Sandy, did you shut the door arter you?” “ Not I,” replied the other ; “open it.” “ Easily said,” rejoined the Tinker, “ but not querite so easily done.",0.037037037037037035
2239,"Vy, zounds, it’s shut of itself and bolted itself on t’other side!” “Some one must have followed you,” groaned Thorneycroft.","Vy, zounds, it’s shut of itself and bolted itself on tother side !” “ Some one must have followed you,” groaned Thorney croft,",0.03937007874015748
2240,"“We’re watched on all sides.” “Ay, and from above, too,” cried the Sandman.","‘“ We're watched on all sides.” “ Ay, and from above, too,” cried the Sandman.",0.05128205128205128
2241,"“Look up there!” he added, in accents of alarm.","“ Look up there !” he added, in accents of alarm.",0.04081632653061224
2242,“What’s the matter?,“ What's the matter?,0.1
2243,What new danger is at hand?” inquired the iron-merchant.,"What new danger is at hand?” inquired the iron-merchant,",0.017857142857142856
2244,"“Look up, I say,” cried the Sandman.","“ Look up, I say,” cried the Sandman.",0.02702702702702703
2245,"“Don’t ye see, Tinker?” “Ay, ay, I see,” replied the other.","‘ Don't ye see, Tinker ?” “ Ay, ay, I see,” replied the other.",0.08064516129032258
2246,“The roof’s a-comin’ in upon us.,“ The roof’s a-comin’ in upon us.,0.030303030303030304
2247,"Let’s get out o’ this as fast as ve can.” And he kicked and pushed against the door, but all his efforts were unavailing to burst it open.","Let's get out 0’ this as fast as ve can.” And he kicked and pushed against the door, but all his efforts were unavailing to burst it open.",0.014492753623188406
2248,"At the same time the Sandman rushed towards the ladder, but before he could mount it all egress by that means was cut off.","At the same time the Sandman rushed towards the ladder, but before he could mount it all egress by that means was cut off.",0.0
2249,"An immense iron cover worked in a groove was pushed by some unseen machinery over the top of the pit, and enclosed them in it.","An immense iron cover worked in a groove was pushed by some unseen machinery over the top of the pit, and enclosed them in it.",0.0
2250,"Chapter 5 NEW PERPLEXITIES For several hours deep sleep, occasioned by some potent medicaments, had bound up the senses of Auriol.","Vv. NEW PERPLEXITIES. For several hours deep sleep, occasioned by some potent medicaments, had bound up the senses of Auriol.",0.07633587786259542
2251,"On awaking, he found himself within a cell, the walls, the floor, and the ceiling of which were of solid stone masonry.","On awaking, he found himself within a cell, the walls, the floor, and the ceiling of which were of solid stone masonry.",0.0
2252,"In the midst of this chamber, and supporting the ponderous roof, stood a massive granite pillar, the capital of which was grotesquely ornamented with death’s-heads and cross-bones, and against this pillar leaned Auriol, with his left arm chained by heavy links of iron to a ring in the adjoining wall.","In the midst of this chamber, and supporting the ponderous roof, stood a massive granite pillar, the capital of which was grotesquely ornamented with death's-heads and crossbones, and against this pillar leaned Auriol, with his left arm chained by heavy links of iron to a ring in the adjoining wall.",0.006644518272425249
2253,"Beside him stood a pitcher of water, and near him lay an antique-looking book, bound in black vellum.","Beside him stood a pitcher of water, and near him lay an antique-looking book, bound in black vellum.",0.0
2254,"The dungeon in which he was confined was circular in form, with a coved roof, sustained by the pillar before mentioned, and was approached by a steep flight of steps rising from a doorway, placed some six feet below the level of the chamber, and surmounted by a pointed arch.","The dungeon in which he was confined was circular in form, with a coved roof, sustained by the pillar before mentioned, and was approached by a steep flight of steps rising from a doorway, placed some six feet below the level of the chamber, and surmounted by a pointed arch.",0.0
2255,"A stream of light, descending from a narrow aperture in the roof, fell upon his wasted and haggard features.","A stream of light, descending from a narrow aperture in the roof, fell upon his wasted and haggard features.",0.0
